id,col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,target
5942,6.2468302903118635,22.336372409373737,35.265769891427844,4.8295513746429695,2.278424830600751,7.225556058945404,49.49930352245692,2.4755911654176055,7.199738910064416,8.08773501917241,21.901023184250054,75.80791532124039,3.7663417066690803,3.190329437857171,4.635271763321874,0
1107,6.64928071981804,18.377575917689068,41.39686800976071,9.383991436641402,3.683172436737916,5.8986360993170575,44.02927372008391,2.8219892651473257,5.312043549052094,6.654301853179067,17.616263058497253,55.931882055661845,3.272705657766977,2.2113564188286245,4.234857187636833,0
3754,6.007060066683977,19.838737378567856,32.89641547446757,5.1540160466485165,2.8065809041917493,5.694524057048583,26.268095311563627,3.026358875975863,5.9072880220804596,7.18337105471401,19.34308876564502,62.19936524782208,2.737046478943502,2.7916156818368263,4.6918826017374835,0
4293,4.864360701493256,26.396918100472103,33.370311379076284,10.583294948158098,3.7576821664472146,6.646373602003736,26.43761117617479,3.435003920219108,4.631923392994749,9.558010361155155,11.776555415867165,48.770720818746575,2.706072268345384,3.1943719351529016,3.5593377222659406,0
5524,4.5462741997470175,18.76925192310547,37.66521810452285,11.153116841470847,2.9882752420546654,4.461282416846244,25.725265622766464,3.206421719116082,6.458474532041407,6.796123080329022,17.25706311483282,68.00295073825143,2.5024481810050876,3.512824204866032,3.892440994343314,0
3724,5.740070413667372,19.317876876842146,32.014191918568685,8.567635553034991,2.392800348456716,3.9224184613302793,36.00005834742651,3.2728570180684864,6.782784350534698,6.994773656591167,14.124768375190666,71.41769279560837,2.118772082792662,2.3899049022927277,4.2776597564386085,0
4514,3.726517447827036,35.314726012729416,28.637819159089744,10.014122047035114,2.3303658241779486,8.577309203277935,44.508095002661555,3.4681475740401373,5.938705394740828,12.787042633018073,8.333160967571192,62.53016689993807,3.158525505588188,2.087639468034033,3.38459894095414,0
3337,7.298351653799144,19.76033616314793,35.40270698972029,8.12857279843365,3.544139624129322,5.305611188307131,36.050713913718425,4.406174555316778,4.590364998383645,7.154982906277189,15.371723426266632,48.33314172054326,3.3022804548494116,3.095507704617311,4.6097582457927135,0
177,7.692569386443231,27.167501701554936,43.88806190586443,9.072369179705,4.869090373440152,4.801656218000544,32.71329120363429,5.203781002172499,3.9547076392917626,9.837029526015701,20.517009189908222,41.6401407863011,3.3156341231903133,2.811912895703919,4.665879600626817,0
890,6.150327858423093,13.070227246396648,38.8382298967676,8.751590524006357,1.809978674404599,2.4405095524582796,30.78460838091091,4.584941432778002,7.579010256556348,4.732573968226894,22.754454893773378,79.80136153891385,2.4868581476780096,3.588246858083724,4.511542554022656,0
5001,6.74852539786086,17.99032154826812,35.73601848477739,5.686821049961571,2.5404837159989255,4.52340328251751,36.93733944335827,3.0329351774622486,6.921034805007145,6.51408164787935,21.88438202569698,72.8733676300277,3.2362320360892727,3.1703239352617243,5.540298165958965,0
232,2.4868955450522674,15.898173400303426,17.564201061990985,11.304580860913097,1.8564636082533668,4.777700239614612,47.55634495419617,5.151321297626506,7.698523040773291,5.756539665167342,11.897768983570689,81.0597425911849,2.447143206744631,4.08692758439101,5.497142299230635,0
3711,7.592427378977341,22.108380550228457,41.74358546748476,9.019435193651834,3.6980159903982592,4.731363607041483,7.953624936073506,2.850517349891951,3.7102387163539734,8.005181876276133,19.945796241716437,39.06606419265739,3.269192744481698,3.058582453310901,6.673529898175092,0
84,5.635249042964309,18.93310091770287,40.33514554670934,11.520256067718538,2.8416767836780785,4.730582907633173,40.981755652888936,4.0954397608253235,6.3867229283916,6.8554508542027,19.41414938815516,67.24745952369584,2.997063542677019,3.2530993200822467,4.343866192974151,0
1556,6.826390350346816,23.55544206020771,34.049468283928476,10.25606231680172,1.764937513267268,5.286549825218363,32.41140983749095,4.301253587821106,5.707517322109315,8.529145653144584,18.21962932840186,60.09592781818036,2.46866782659807,3.648310466508537,5.314632267276432,0
2553,5.875124732579584,15.93873454441448,48.08263133153766,10.962684590757942,3.5271464710690412,3.256998532886049,37.19173078455188,2.7232036469726957,7.503199917965891,5.771226373448897,21.204538446166563,79.00313485317858,2.89144401731988,3.9809329122702084,2.45459970073608,0
4680,4.6106071468517555,12.299713723821322,32.170500013166894,10.311057600528304,2.047983254806206,4.194948997788543,30.731342062722096,5.314725251534976,5.924456643914387,4.4535801779611495,12.289365136944507,62.38013811284214,3.322638359606447,2.5851427341419644,4.418750028366487,0
1448,8.699770598699653,21.67031339226013,31.192000013596115,8.056494098135012,1.2793798548760786,4.762098486777432,5.41442774605693,1.8447721034501403,3.814060831269722,7.846562964068038,10.628350522747164,40.1592341248341,3.9267453529156233,2.757991393951859,8.993038896743418,0
2112,7.452690312815915,11.99837288685665,38.27469617269438,10.786306713979453,2.7202056696252455,4.413667254076048,11.766094007357868,4.082708720305128,3.6361557075738533,4.344468241825848,12.375189009652875,38.28602500977877,2.243732636198017,3.383488961751582,3.3255427563591957,0
4113,6.01057315663591,14.30912504235431,35.967552363138324,8.300046090162077,2.8650660468017977,4.709934388547021,25.22553138500446,5.917690563002887,4.823241837688228,5.181164137924159,17.309469909749403,50.78516226389959,3.047021469952811,2.9801424882814667,3.795508943941039,0
2877,4.012796092491255,14.517259160529965,47.616412458774064,11.10958145042697,1.4581313787438057,4.010745695923921,20.145270577518755,2.844765442648627,7.623627047715635,5.256527028791227,15.98846485284854,80.2711432863298,3.0134797543628538,2.161183354869469,1.5656140164053118,0
5182,4.195560058987237,12.894442283221727,29.16166169219341,13.480601004885454,2.62523535650092,5.252628067055817,50.96789570017086,3.71907724603471,5.765592126585558,4.668924321970229,9.261762599185229,60.70741247269724,3.518060813031862,1.7650939996850445,6.420166790219702,0
5123,5.9452714533779885,16.62236479016887,32.10432696346412,9.05778315912321,2.802740581717913,4.136412740305544,43.605802122016755,4.901375891989786,6.599552465915686,6.018760761639564,18.220074096090244,69.4883968354546,1.9045370814622125,3.5510574835121473,3.5967077487016184,0
4724,6.7620344400700905,19.849382511727093,36.4967947317562,8.882236536463415,1.8380133969131685,4.353829653397545,37.43342475505831,3.65763295496129,6.719964746766266,7.187225530931445,17.982484103573146,70.75624892070145,2.2231406208127864,2.901482253328217,4.075241496457007,0
5436,7.867994186011305,19.18893531142972,23.325006116823634,9.73751455315486,1.6645478587560762,4.43154532838055,28.90165240529504,2.9142063877809967,4.777763526852412,6.948085448009216,6.057179493430594,50.30630935272317,2.8616812466316346,3.5750579757274537,6.988999376717982,0
4979,5.312799489382195,16.82006012146417,35.019724215163244,8.719960890212613,2.0231214793155976,4.202309243785348,24.83438080275759,2.9234253144942035,6.7478907327086075,6.090343891824701,14.981907637739413,71.05028885798583,2.511553330570206,2.8603486258189714,3.8908434033445087,0
5960,7.237853693243432,16.750650050476366,35.74999585787813,9.179658108542208,3.455516040771312,4.349772713297917,30.692752001695265,3.6005816491720637,4.460606495145669,6.065211329942104,12.060033439305126,46.966880839620934,2.670171384047569,2.1374805014489837,4.498125313926352,0
5990,4.424933732042647,17.517816898916454,34.01541526211441,12.127797329368793,3.3472467763423084,5.202876290094352,38.277096103158705,3.7691592884002025,5.870552859876281,6.342993329273079,16.69710478349732,61.81257121258373,2.4753456060233816,2.979888211927583,4.835901691808231,0
1589,4.434347668499624,20.31716520408373,35.519369405900534,7.059229113520521,2.633504054328782,6.303394814879323,28.66279127005075,2.9431655560499475,6.290140758046656,7.356604085022342,15.895566663686267,66.23052084265336,3.255884338459628,2.208180109381396,3.563587963930603,0
1553,5.828355311421106,19.229864347576953,29.878327648392432,10.584791738552003,3.8587274145896995,4.496861260272008,43.37599186358406,4.298399011181596,5.759684151831929,6.962905365625294,16.91259159748248,60.64520587667513,2.0000588556477625,3.972871314131891,4.8640348455874385,0
5885,4.38811755501798,22.01565501198805,25.210794375010916,5.516713736148645,2.4141867036308797,5.722372814887865,41.87871056494466,5.104064283602282,6.403845318646787,7.9716070607665275,8.833688121397,67.4277456044519,4.484670706170061,2.251187264150075,4.614363131314223,1
3807,4.301907436877717,18.143208003297776,40.979471107410674,11.425866066936322,2.7103798345611354,3.487148440033609,30.138643590541527,2.7730493140053927,7.869105839101158,6.5694400164469124,20.561914454941842,82.8558530463602,1.7472502999524666,3.4022024030025486,3.023756782152076,0
120,4.361869568484252,13.458366709178636,26.043926460322254,9.880649560419736,2.5515505493581148,2.830046945955873,44.7039407174616,4.799454628261402,7.328029023359932,4.8731146553147955,11.231012004120934,77.15871514422615,1.6995248436998156,2.475107643896808,3.742765388724612,0
4956,7.505839725707964,15.80363604624728,33.85320189408696,7.167929120133716,2.0082839393453433,6.502783832483409,23.365232678004652,3.4231872429606254,4.6444770500918855,5.722308812681245,16.898358061767606,48.902901525030416,3.3611498630017436,4.103375708446662,4.809677465736842,0
866,5.982960066642561,30.311833918190665,30.522824821629623,9.191251477423307,1.0891902787895198,3.6661582651308073,47.46803018678091,4.775517464115634,8.122711720907787,10.975554856553465,15.022772575344923,85.52613504590474,4.517032203238882,3.751806599298357,7.264616103509403,1
5611,8.877927367398925,15.588892986828403,30.14834979830718,10.755437067921802,2.970970728767247,4.222793512369803,18.30845921508138,4.613820076849796,2.2596196295339888,5.64455290272617,4.926119933946419,23.792120196813165,3.0137933339179885,3.029943890036237,5.7953601209477235,0
5522,6.268800408996506,8.884178836169133,39.819167336805485,10.733712130220948,2.439973801750003,0.5157770819315344,38.50742257912531,4.720243933264919,7.8181563083207415,3.216855583036461,16.926789297063277,82.31939224364143,2.4731753165128296,3.2943941994795147,3.700909790536163,0
3034,4.723826155188021,23.758354907189545,19.39459329487351,7.295590973236546,3.3914515423575318,4.238000827588801,45.14491785153467,4.526479657765664,6.166828646428888,8.602617983758407,9.595779431147262,64.93213568836177,3.6281216589849805,2.336109613545974,7.582304111627693,1
1938,5.034444921548953,23.472370550684122,34.11018673748469,7.59510060382527,1.6743767927852624,6.948481842616086,31.978755197520464,1.728166784769408,6.531618591767629,8.499066446711426,14.438576952691914,68.7731034834053,4.205326472146579,2.3490502141587024,5.709999663640455,0
1764,3.8867909515611405,21.200236003556764,27.838098114698024,10.091643330102823,2.4103536008343953,5.408783043173904,28.58977499623324,4.153385117290623,6.326914987769388,7.676353527698602,20.09581914976795,66.6177262299109,1.5527687611566225,3.0368904338322245,5.59672251915723,0
3112,1.5987058268457108,23.29964610245879,41.79416580270022,11.07103243860474,4.676750910442699,4.764120679109321,40.36650881681621,5.132776874558045,7.942405503111088,8.436524976548931,16.929227983571344,83.62764418931019,3.4023593663570444,4.159978967088927,0.0,0
5386,7.250255516611166,14.142306467694599,46.498494649610734,10.502403796631024,2.481700380735915,2.7240844751459194,21.915250425366544,2.179872748507141,6.551876454303018,5.120761114398389,20.125977719589002,68.98640376371482,3.877588925301226,3.879917549506114,5.735285463749615,0
3252,6.082261578547033,9.996059780783165,38.537220280946386,11.913160658840349,3.0686032505475547,5.427155759998582,50.81694506608539,5.277907737888863,5.023376418309408,3.619454460244094,15.117382421933618,52.892431087130674,3.9419813247255657,2.7513190340320244,4.400176650939669,0
1668,6.4371181050324155,18.441362060606558,38.44509121901054,8.457499117664254,3.3232333932436244,2.760798048555947,28.89258146412146,2.8653963889233545,7.4171564400827386,6.677398057538339,24.482612311672206,78.09716079400916,1.984902701197768,4.711038319138697,4.679000032088871,0
361,4.4526590148447,20.47920955122067,36.05310846014509,11.987459601867133,3.8814328151938975,6.264467157211652,32.14187768913568,2.573566193067842,5.2896709853327115,7.415278417495791,15.15928917534401,55.69631553899454,2.9135850345012604,3.328379812762243,4.476309243622821,0
1391,6.117211424859068,9.925087383733175,39.09998724577787,10.63439729000287,2.506463289882242,2.9403378148963895,34.52666843980679,4.170742717515073,6.449175582486043,3.593756198660001,16.675730583206366,67.9050396904655,3.5126130364552277,3.2539088079071186,4.961348646171259,0
2998,5.065175041780376,9.954847231458501,38.9374502199522,9.395243342409433,1.4779062396639937,3.263006649013374,28.521037817627043,4.209172393243297,7.513996158629487,3.604531885875547,20.078214877641948,79.1168112667593,2.2388943239615533,2.8806123626117306,3.263420214508732,0
5745,3.4406941526541055,11.106613246644871,25.249633907029157,12.212682935143757,1.6517836938103998,5.0580641038535665,50.65367747821368,5.7479681855506595,7.1650298574665205,4.021572673170365,14.633627432568955,75.44245471869775,2.9539116141552495,3.922769097941364,4.920260349234211,0
3709,7.294606598530506,15.929665116926621,32.03063088550408,10.575976243604135,2.352517389034563,5.316272635181125,27.651784403064948,3.348404888250129,4.1650403713864455,5.767942441530454,9.745396705458399,43.854788587158126,2.6335418084408917,2.83444419596773,4.956990634094596,0
4423,2.4843984511538784,19.040662132223446,48.073291436409264,13.430182637943613,2.39138431091895,4.468324269503204,28.502825729825084,1.9300414650334448,8.10147217712321,6.894397491796265,18.820803172528763,85.30249838952096,3.1412325193343533,1.812750120774106,3.2648942189582506,0
4229,5.963733696211,11.222287557419776,25.194990573336003,8.805654333572853,2.4892046511970873,4.728887716624188,23.5973824601154,4.211426692270206,4.469848322199288,4.063456966507102,9.091456132769967,47.06419042979441,2.33082269517004,2.7784372037104355,4.897974521184082,0
4672,5.386498038762724,20.381733456302516,39.950297399380744,5.545615200463066,1.7820870845222831,7.011394062506305,33.815913190901604,2.168124317750436,7.46256420868414,7.379983481865559,25.04464868655804,78.57527094773288,3.5891213111177027,3.3326036298636414,4.202306058007896,0
2177,6.746746321312589,11.641821853897708,45.427669644799565,11.728088990188613,2.3011784170696523,5.945941422575629,12.22809333035185,4.336640979916042,4.339036325579601,4.21536534980145,20.96496508329194,45.686837044259065,3.2752263856552473,5.1499992108860795,3.074225166985845,0
5140,4.218149223423757,14.707805491836826,29.04007760431238,9.315027948911798,2.7567030208721284,5.48315895722516,30.025368507065224,4.775342626560065,5.520981837420688,5.325521591034405,15.009641502240536,58.131847397442506,3.777536358312983,3.289821166892931,5.817037104928761,1
645,6.294501615203999,17.884254802078956,14.656051873980083,9.446510421107943,3.745621661652667,4.082262157058374,41.67070724353124,5.384257217211324,4.507554793516852,6.475676139509344,13.179518239355922,47.46121163020332,1.412564029229997,3.7027956423266897,7.86169058704934,0
4369,4.536333193075323,17.633137042676758,30.727657290472127,9.95493042757477,2.244671150702653,4.164533319551481,33.90440741219874,4.06563266087881,6.7222372006070366,6.384749382942508,10.879928713936096,70.78017617563174,3.6609419911906613,3.196029918327981,4.860221201903538,0
1723,5.55026666270529,13.23512448842713,32.408821834435436,9.906150341497876,3.2498925268627725,3.714228539008028,50.26747955415629,2.8649606534564915,6.4562512386351845,4.792281300039431,10.982124255264795,67.97954110626637,2.2651137561121226,1.0808635417583679,4.472800914054685,0
2432,6.234936953496945,18.621361069038734,36.14377163509886,7.848659759883365,2.9026991365069397,4.910412581729526,14.295652336508148,3.18336537430476,5.00886577449572,6.742573559505806,15.76803339600083,52.73964476095611,3.6542038863806825,3.4863063720751324,5.345985009509064,0
710,6.442474002264039,16.775076193789097,25.030602758166786,9.027451068441549,2.791503308508587,6.249725353100958,31.138380233526178,4.643066032761052,4.152104564929015,6.074055746171966,14.671755505596769,43.71858413130404,2.6749703321028213,3.9460831329360015,6.037853254756672,0
3978,6.979440555556116,30.08307728230927,33.32895681201936,5.527227043370637,2.186913695559333,6.313806340878463,14.430870839702994,2.389598081989807,4.91729597406287,10.892724797089127,14.479680845492657,51.775482620646734,3.8051899601019388,2.6284251020517626,6.292769412846031,0
5602,4.370563809274067,21.715020787485884,28.52295148746848,5.091284099652843,2.248929094888833,6.806422298899953,26.93129021620806,4.1335304713418655,5.598254537593707,7.8627509806069975,13.271204119503667,58.945471666951946,3.472894881136152,1.527829189344387,4.424493300023087,0
4455,3.406776415934811,12.628889028567109,23.91965658055463,10.838139030530813,1.8810162867970006,3.1830200899231698,45.31197729659439,3.79138518919658,8.158142153447741,4.5727706441141045,10.72684854396909,85.89919124465513,2.0786563291956015,2.8738005017145016,4.669253803136205,0
5975,3.7818217971671513,18.812432084920893,30.807852835006194,8.178118248325436,2.8543317458741773,5.193905739955208,28.276855450384403,5.475594162455491,5.845353697763256,6.811758103798705,12.655849066549102,61.547242709495926,3.5422801022508703,2.6350484425527356,3.7118099761784418,0
5935,6.97179643325432,16.32709342549959,43.404095258221474,8.848555889001066,3.1785021804161446,5.5013224129216916,32.238750238638424,2.7565870969345543,5.278299175357024,5.911846509296943,18.183297012475226,55.57657880708595,3.2464907855297755,2.6887538130283346,3.7180777211661944,1
3164,6.442420605763146,17.35884073085719,38.32832112451763,9.40631857104433,2.991392568054147,1.664608164927714,35.11079153319668,4.298332066332685,7.75048243959747,6.285429947983502,23.169314166565098,81.60683655603684,1.709169755887071,4.286170341526621,4.119853675076225,0
5350,3.9933435674650837,16.73325932428612,37.65923370066397,10.315902349539035,1.8075969404728243,3.7777209720301976,17.674161641385435,3.3765492470494882,7.302732606656994,6.0589143546481825,19.589534155299223,76.89236262237756,2.54324515620233,3.1437121364359597,4.552791848879074,0
5533,5.244838876946666,17.747783762950462,25.903217857629294,10.88285656933047,3.027702066120026,5.91420385952895,28.815861922831935,4.0975924210961026,4.365792335195736,6.426261597969949,13.488318382352523,45.96855799784517,2.8788820358639033,3.3825092873196794,6.8300030805523395,0
4949,6.302341255498689,17.39994620769826,35.71310665850031,8.754164943650919,2.053642551300917,2.887555948300487,27.699198503558822,3.9371335848646383,7.356612864768962,6.300313752678116,21.706683861570873,77.45968181206776,1.5941291394486092,4.074703112936851,4.092813316141601,0
4354,7.9182952906040995,21.49054292384922,40.39709914976357,8.428837272705294,3.4526385134861233,5.154851079749837,35.20374118691402,2.5777086859045815,5.24958357848038,7.781470213726456,16.10086991743979,55.274224851808434,1.9723073478580724,2.89751830015158,2.6737977519640936,0
3224,7.010600969857167,13.493083916465768,20.598702210925065,7.044039187700967,2.085111970380514,4.059286528646507,24.4841732911173,5.095386641070621,4.834484361950264,4.885685343517781,15.023099840282098,50.90353771305124,2.033616196934684,3.774112163115719,6.8901341178846565,0
5178,5.703722768637395,15.37052852054794,32.88468827902572,10.233767326394887,2.7825855703528455,4.255898788094397,24.88362900503683,4.724394973920564,4.5473494376957335,5.565485724380853,11.511381270057171,47.88021974339122,2.7300300211262893,1.6887421428872222,5.076305098201688,0
3324,4.335206599312515,14.421022491962313,38.11720506249943,11.54016662856651,2.4184594119663236,6.303219232926556,18.618582281561434,2.492653386524128,4.923768661029966,5.221680874714012,11.772285253279607,51.84363521779392,4.067385180298414,2.404531277079541,4.9681553308732065,0
2531,7.640722648757133,14.841402686421588,43.96328828743408,8.978390848369616,2.893289366472104,5.038230337475346,36.31969572829432,5.210100914112669,4.828979410762393,5.373895547615327,18.765181279385327,50.84557465651397,3.656540561411627,2.938055960507241,3.445755275432362,0
5927,6.718147775087673,10.78168164405936,38.99463988447691,11.239381118570703,3.0391419781186646,4.876014616394095,30.425293224525113,3.454461188350389,4.342307109907015,3.903918801140374,11.814833734952213,45.72127597939602,3.3312055163380934,2.3886975722488613,4.411936272529899,0
527,4.95040863939069,27.60620296238527,33.665532893450134,9.455683095142648,1.8393224342819123,6.8998330678283715,25.897934880087895,2.5528941953287188,5.454440282478386,9.995878039334883,10.633255363534428,57.43121413484486,3.629151985590202,1.698819524093315,5.268832702505667,0
165,7.20719945130919,21.993072377611796,41.97830212850728,9.295722872424559,3.612225635113519,5.420351315111621,43.94969360585692,2.9405620960362997,5.547462480839259,7.963430157215559,17.310626320046474,58.41066894902971,3.265223407482233,2.6379576595365983,4.0927725369288375,0
2027,7.547944809116919,10.703804136646665,40.969103312694045,11.582182319436468,2.9622736453223912,4.585117467692156,17.790848748828736,4.4570308943346415,3.704077304105052,3.8757202811495817,13.709554875815945,39.00118908762093,2.9677450827667813,4.035172899581435,3.3317469020569632,0
1751,7.526738318225706,15.665294137174946,34.18246750503262,9.635417255810045,3.627852017405526,4.744013299516866,20.569469092590825,2.7249860103000967,3.798508106927077,5.672216851367333,15.44722403299756,39.995475462928496,2.108808814059342,2.9502970128413355,5.794859907105912,0
3123,3.1429901378008833,12.748107310610465,23.77016028991286,10.678094822216398,2.9847767297240235,5.2034736854942985,29.42029076546605,4.825278547016539,5.253351890829708,4.615938167333004,14.885188053644878,55.31390238832056,2.206803887170431,2.181419509024267,6.3535710998266985,1
4584,5.342796005213031,12.642722791464632,31.562423664307037,10.119144989794695,2.620482136958127,4.051888776214445,28.41778719363124,3.9495934630308414,5.792692109583801,4.577779685268266,16.13927564269387,60.99275521109379,3.169199730516132,3.3341909173776485,6.28131767830774,0
2944,6.359309703939099,18.15396570091297,37.704729582717384,5.689041668246084,0.22407399199098998,6.657384611008215,20.51651841994017,0.07683623575710907,6.631987897223063,6.573335250916211,15.834280180766605,69.82991789068625,4.438451398621822,1.434859568723365,6.743059078747706,0
2300,5.920231451718441,15.652388019187555,23.462572168122282,9.61077326364087,2.981973817431146,4.096908588054107,34.69764316253913,5.190759960208668,5.309897757396538,5.667543699411629,16.63515461564274,55.90928845967825,1.9761298545416843,3.9191718122967405,6.551645933809764,0
1863,4.786010237584778,17.357407611121534,33.9493367272177,5.395758137149585,3.2379983749493344,5.079598739411968,27.94200612420656,4.123488545119798,6.188970546698368,6.284911032357442,18.540174763108634,65.1652734898359,3.37124637856452,2.456544028686783,4.25272509116893,0
4206,4.101184978083592,11.657446914966938,28.03868437940343,10.442971320343531,1.669140346293625,4.717321039786484,36.657759716989624,5.351583237255707,6.551036817505425,4.221022998737016,15.693376127232312,68.97756301045311,2.4752081183468615,3.0535838295443103,4.654838196011132,0
4349,6.257458232492483,22.03200684402923,27.51804535169145,10.088171564787341,3.038803216853097,6.013229917615245,28.796124923714558,4.218122491438476,4.1553637622378155,7.977527864834586,13.050878367799283,43.7529010637216,2.2486253268243077,3.319478369526289,5.481525142065531,1
2145,5.666797978962775,20.161187165811278,30.77917391207945,8.18799170883028,2.775133305690159,4.9577888619470185,31.09385171545342,4.3092446684021475,5.802714585696325,7.300126290900835,15.373790813792844,61.098284457353714,2.51208609172487,3.2481457518865495,4.281306955484395,0
2369,5.701853988426228,10.403671499381458,30.232410586172914,6.554463306871387,1.5128735032702412,5.423303180317222,26.091992153879865,3.273857516737456,6.0634166496506605,3.7670458197680325,14.640013040481023,63.84328399625311,3.710662936603864,3.1888204544915264,5.243137489897759,0
46,7.775778529771852,5.241332018413891,29.767115912907713,9.797861643126806,2.453074741763894,5.168843188934334,26.352837053462267,4.407894072130464,2.974102196216815,1.897824039441872,6.7611973115987976,31.315092153182285,3.4817282059295036,2.7612760162425225,5.2748627735543385,0
2471,7.253963990732453,20.056732127899256,34.097250353547004,7.709136923451303,3.6122983277540888,4.914513428240661,37.00789769477437,4.163134468426749,4.739860902579098,7.262304362945537,13.372487706179442,49.907222807050296,3.261476189366638,2.668463775798485,4.661885218384772,0
